date,amfi_code,nav
2023-06-12,125497,730.5725
2023-06-13,125497,724.182
2023-06-14,125497,724.1262
2023-06-15,125497,723.9723
2023-06-16,125497,729.2813
2023-06-17,125497,729.2813
2023-06-18,125497,729.2813
2023-06-19,125497,724.6877
2023-06-20,125497,733.8629
2023-06-21,125497,747.0892
2023-06-22,125497,747.2167
2023-06-23,125497,755.8875
2023-06-24,125497,755.8875
2023-06-25,125497,755.8875
2023-06-26,125497,749.2637
2023-06-27,125497,756.7928
2023-06-28,125497,764.2091
2023-06-29,125497,770.448
2023-06-30,125497,770.7397
2023-07-01,125497,770.7397
2023-07-02,125497,770.7397
2023-07-03,125497,751.3057
2023-07-04,125497,747.4511
2023-07-05,125497,743.7201
2023-07-06,125497,737.7118
2023-07-07,125497,738.8886
2023-07-08,125497,738.8886
2023-07-09,125497,738.8886
2023-07-10,125497,736.5434
2023-07-11,125497,731.5837
2023-07-12,125497,725.1581
2023-07-13,125497,720.9685
2023-07-14,125497,728.5104
2023-07-15,125497,728.5104
2023-07-16,125497,728.5104
2023-07-17,125497,724.6495
2023-07-18,125497,721.7384
2023-07-19,125497,719.2082
2023-07-20,125497,721.7338
2023-07-21,125497,725.0176
2023-07-22,125497,725.0176
2023-07-23,125497,725.0176
2023-07-24,125497,706.1732
2023-07-25,125497,712.9322
2023-07-26,125497,722.3934
2023-07-27,125497,716.1029
2023-07-28,125497,710.3551
2023-07-29,125497,710.3551
2023-07-30,125497,710.3551
2023-07-31,125497,707.905
2023-08-01,125497,703.5637
2023-08-02,125497,705.3183
2023-08-03,125497,693.6714
2023-08-04,125497,687.2204
2023-08-05,125497,687.2204
2023-08-06,125497,687.2204
2023-08-07,125497,696.9721
2023-08-08,125497,691.6466
2023-08-09,125497,699.6337
2023-08-10,125497,702.1918
2023-08-11,125497,691.433
2023-08-12,125497,691.433
2023-08-13,125497,691.433
2023-08-14,125497,695.6768
2023-08-15,125497,695.3139
2023-08-16,125497,692.8838
2023-08-17,125497,694.7406
2023-08-18,125497,698.0148
2023-08-19,125497,698.0148
2023-08-20,125497,698.0148
2023-08-21,125497,702.7467
2023-08-22,125497,710.4536
2023-08-23,125497,713.3834
2023-08-24,125497,705.1446
2023-08-25,125497,702.5676
2023-08-26,125497,702.5676
2023-08-27,125497,702.5676
2023-08-28,125497,721.4137
2023-08-29,125497,726.4125
2023-08-30,125497,742.1334
2023-08-31,125497,751.7106
2023-09-01,125497,753.7041
2023-09-02,125497,753.7041
2023-09-03,125497,753.7041
2023-09-04,125497,756.1002
2023-09-05,125497,756.2463
2023-09-06,125497,745.1287
2023-09-07,125497,745.6319
2023-09-08,125497,754.0246
2023-09-09,125497,754.0246
2023-09-10,125497,754.0246
2023-09-11,125497,750.4347
2023-09-12,125497,753.5546
2023-09-13,125497,759.6272
2023-09-14,125497,753.9462
2023-09-15,125497,751.3388
2023-09-16,125497,751.3388
2023-09-17,125497,751.3388
2023-09-18,125497,745.0084
2023-09-19,125497,740.0077
2023-09-20,125497,732.0295
2023-09-21,125497,726.6141
2023-09-22,125497,736.1469
2023-09-23,125497,736.1469
2023-09-24,125497,736.1469
2023-09-25,125497,730.6042
2023-09-26,125497,731.7969
2023-09-27,125497,728.9346
2023-09-28,125497,736.9326
2023-09-29,125497,745.8882
2023-09-30,125497,745.8882
2023-10-01,125497,745.8882
2023-10-02,125497,751.9817
2023-10-03,125497,754.4038
2023-10-04,125497,753.2565
2023-10-05,125497,745.7649
2023-10-06,125497,759.0492
2023-10-07,125497,759.0492
2023-10-08,125497,759.0492
2023-10-09,125497,754.3698
2023-10-10,125497,759.1895
2023-10-11,125497,766.7124
2023-10-12,125497,763.3606
2023-10-13,125497,770.7783
2023-10-14,125497,770.7783
2023-10-15,125497,770.7783
2023-10-16,125497,776.3911
2023-10-17,125497,788.7201
2023-10-18,125497,785.8674
2023-10-19,125497,777.4068
2023-10-20,125497,774.3482
2023-10-21,125497,774.3482
2023-10-22,125497,774.3482
2023-10-23,125497,776.1761
2023-10-24,125497,776.9754
2023-10-25,125497,774.6836
2023-10-26,125497,762.1421
2023-10-27,125497,765.706
2023-10-28,125497,765.706
2023-10-29,125497,765.706
2023-10-30,125497,779.5435
2023-10-31,125497,783.1457
2023-11-01,125497,787.7704
2023-11-02,125497,792.1661
2023-11-03,125497,795.355
2023-11-04,125497,795.355
2023-11-05,125497,795.355
2023-11-06,125497,802.3307
2023-11-07,125497,805.5487
2023-11-08,125497,803.7449
2023-11-09,125497,798.5343
2023-11-10,125497,797.194
2023-11-11,125497,797.194
2023-11-12,125497,797.194
2023-11-13,125497,799.8181
2023-11-14,125497,798.0032
2023-11-15,125497,800.6314
2023-11-16,125497,804.1529
2023-11-17,125497,810.5016
2023-11-18,125497,810.5016
2023-11-19,125497,810.5016
2023-11-20,125497,820.146
2023-11-21,125497,821.1339
2023-11-22,125497,812.1366
2023-11-23,125497,810.0864
2023-11-24,125497,810.8194
2023-11-25,125497,810.8194
2023-11-26,125497,810.8194
2023-11-27,125497,798.2096
2023-11-28,125497,808.4623
2023-11-29,125497,809.8957
2023-11-30,125497,813.0435
2023-12-01,125497,823.3186
2023-12-02,125497,823.3186
2023-12-03,125497,823.3186
2023-12-04,125497,819.1784
2023-12-05,125497,823.7609
2023-12-06,125497,823.3878
2023-12-07,125497,822.4763
2023-12-08,125497,817.3157
2023-12-09,125497,817.3157
2023-12-10,125497,817.3157
2023-12-11,125497,829.838
2023-12-12,125497,827.5212
2023-12-13,125497,833.0714
2023-12-14,125497,819.8318
2023-12-15,125497,828.8354
2023-12-16,125497,828.8354
2023-12-17,125497,828.8354
2023-12-18,125497,836.9942
2023-12-19,125497,838.146
2023-12-20,125497,836.9018
2023-12-21,125497,840.2927
2023-12-22,125497,857.869
2023-12-23,125497,857.869
2023-12-24,125497,857.869
2023-12-25,125497,845.0679
2023-12-26,125497,851.3554
2023-12-27,125497,844.974
2023-12-28,125497,845.2615
2023-12-29,125497,843.8509
2023-12-30,125497,843.8509
2023-12-31,125497,843.8509
2024-01-01,125497,841.1031
2024-01-02,125497,841.4595
2024-01-03,125497,833.5146
2024-01-04,125497,841.5485
2024-01-05,125497,828.765
2024-01-06,125497,828.765
2024-01-07,125497,828.765
2024-01-08,125497,833.1493
2024-01-09,125497,831.1821
2024-01-10,125497,823.0675
2024-01-11,125497,824.9633
2024-01-12,125497,814.133
2024-01-13,125497,814.133
2024-01-14,125497,814.133
2024-01-15,125497,814.8385
2024-01-16,125497,805.0925
2024-01-17,125497,808.7914
2024-01-18,125497,802.6389
2024-01-19,125497,799.8653
2024-01-20,125497,799.8653
2024-01-21,125497,799.8653
2024-01-22,125497,802.3554
2024-01-23,125497,797.3186
2024-01-24,125497,797.3223
2024-01-25,125497,787.1542
2024-01-26,125497,791.9544
2024-01-27,125497,791.9544
2024-01-28,125497,791.9544
2024-01-29,125497,804.7927
2024-01-30,125497,825.2824
2024-01-31,125497,826.3724
2024-02-01,125497,832.5662
2024-02-02,125497,820.0169
2024-02-03,125497,820.0169
2024-02-04,125497,820.0169
2024-02-05,125497,831.3856
2024-02-06,125497,837.5284
2024-02-07,125497,834.3919
2024-02-08,125497,843.981
2024-02-09,125497,842.5235
2024-02-10,125497,842.5235
2024-02-11,125497,842.5235
2024-02-12,125497,839.5601
2024-02-13,125497,843.522
2024-02-14,125497,836.0797
2024-02-15,125497,844.0821
2024-02-16,125497,836.6892
2024-02-17,125497,836.6892
2024-02-18,125497,836.6892
2024-02-19,125497,829.4044
2024-02-20,125497,823.2016
2024-02-21,125497,829.1616
2024-02-22,125497,825.0892
2024-02-23,125497,815.7592
2024-02-24,125497,815.7592
2024-02-25,125497,815.7592
2024-02-26,125497,811.832
2024-02-27,125497,812.0215
2024-02-28,125497,804.0226
2024-02-29,125497,796.3083
2024-03-01,125497,811.693
2024-03-02,125497,811.693
2024-03-03,125497,811.693
2024-03-04,125497,805.9717
2024-03-05,125497,804.0935
2024-03-06,125497,801.907
2024-03-07,125497,799.3449
2024-03-08,125497,804.1519
2024-03-09,125497,804.1519
2024-03-10,125497,804.1519
2024-03-11,125497,811.3227
2024-03-12,125497,809.554
2024-03-13,125497,801.1872
2024-03-14,125497,810.661
2024-03-15,125497,810.3976
2024-03-16,125497,810.3976
2024-03-17,125497,810.3976
2024-03-18,125497,823.2837
2024-03-19,125497,807.5561
2024-03-20,125497,809.3664
2024-03-21,125497,823.6026
2024-03-22,125497,821.4643
2024-03-23,125497,821.4643
2024-03-24,125497,821.4643
2024-03-25,125497,820.2554
2024-03-26,125497,822.8202
2024-03-27,125497,819.1978
2024-03-28,125497,817.3678
2024-03-29,125497,815.3568
2024-03-30,125497,815.3568
2024-03-31,125497,815.3568
2024-04-01,125497,811.276
2024-04-02,125497,820.5392
2024-04-03,125497,824.3077
2024-04-04,125497,826.558
2024-04-05,125497,832.9028
2024-04-06,125497,832.9028
2024-04-07,125497,832.9028
2024-04-08,125497,831.392
2024-04-09,125497,826.1608
2024-04-10,125497,822.2057
2024-04-11,125497,822.6429
2024-04-12,125497,815.4146
2024-04-13,125497,815.4146
2024-04-14,125497,815.4146
2024-04-15,125497,812.244
2024-04-16,125497,808.9725
2024-04-17,125497,824.6983
2024-04-18,125497,805.1839
2024-04-19,125497,804.3243
2024-04-20,125497,804.3243
2024-04-21,125497,804.3243
2024-04-22,125497,817.0804
2024-04-23,125497,818.381
2024-04-24,125497,824.262
2024-04-25,125497,825.4136
2024-04-26,125497,820.9935
2024-04-27,125497,820.9935
2024-04-28,125497,820.9935
2024-04-29,125497,805.3357
2024-04-30,125497,807.2126
2024-05-01,125497,802.1236
2024-05-02,125497,796.8929
2024-05-03,125497,793.8031
2024-05-04,125497,793.8031
2024-05-05,125497,793.8031
2024-05-06,125497,806.5288
2024-05-07,125497,824.242
2024-05-08,125497,826.2485
2024-05-09,125497,823.2934
2024-05-10,125497,815.2105
2024-05-11,125497,815.2105
2024-05-12,125497,815.2105
2024-05-13,125497,819.0084
2024-05-14,125497,832.4174
2024-05-15,125497,831.0322
2024-05-16,125497,814.198
2024-05-17,125497,819.4462
2024-05-18,125497,819.4462
2024-05-19,125497,819.4462
2024-05-20,125497,827.0251
2024-05-21,125497,815.9598
2024-05-22,125497,817.6525
2024-05-23,125497,821.3363
2024-05-24,125497,821.2305
2024-05-25,125497,821.2305
2024-05-26,125497,821.2305
2024-05-27,125497,815.944
2024-05-28,125497,823.7123
2024-05-29,125497,821.2107
2024-05-30,125497,810.9428
2024-05-31,125497,796.8279
2024-06-01,125497,796.8279
2024-06-02,125497,796.8279
2024-06-03,125497,806.1536
2024-06-04,125497,810.968
2024-06-05,125497,812.0162
2024-06-06,125497,809.2868
2024-06-07,125497,805.9356
2024-06-08,125497,805.9356
2024-06-09,125497,805.9356
2024-06-10,125497,798.7377
2024-06-11,125497,796.1148
2024-06-12,125497,781.771
2024-06-13,125497,777.1134
2024-06-14,125497,775.3852
2024-06-15,125497,775.3852
2024-06-16,125497,775.3852
2024-06-17,125497,779.9692
2024-06-18,125497,780.097
2024-06-19,125497,785.9905
2024-06-20,125497,795.8087
2024-06-21,125497,803.6846
2024-06-22,125497,803.6846
2024-06-23,125497,803.6846
2024-06-24,125497,807.4428
2024-06-25,125497,807.944
2024-06-26,125497,801.3989
2024-06-27,125497,807.0619
2024-06-28,125497,819.5294
2024-06-29,125497,819.5294
2024-06-30,125497,819.5294
2024-07-01,125497,822.4299
2024-07-02,125497,836.8859
2024-07-03,125497,826.1277
2024-07-04,125497,818.1833
2024-07-05,125497,824.8029
2024-07-06,125497,824.8029
2024-07-07,125497,824.8029
2024-07-08,125497,827.1542
2024-07-09,125497,837.2256
2024-07-10,125497,837.5433
2024-07-11,125497,831.5854
2024-07-12,125497,830.4487
2024-07-13,125497,830.4487
2024-07-14,125497,830.4487
2024-07-15,125497,819.7218
2024-07-16,125497,812.0222
2024-07-17,125497,819.4388
2024-07-18,125497,826.1967
2024-07-19,125497,829.2736
2024-07-20,125497,829.2736
2024-07-21,125497,829.2736
2024-07-22,125497,817.203
2024-07-23,125497,815.0444
2024-07-24,125497,806.7025
2024-07-25,125497,815.537
2024-07-26,125497,811.7682
2024-07-27,125497,811.7682
2024-07-28,125497,811.7682
2024-07-29,125497,804.4471
2024-07-30,125497,805.0738
2024-07-31,125497,800.9545
2024-08-01,125497,811.9229
2024-08-02,125497,807.0946
2024-08-03,125497,807.0946
2024-08-04,125497,807.0946
2024-08-05,125497,797.6076
2024-08-06,125497,783.0102
2024-08-07,125497,783.2015
2024-08-08,125497,779.7319
2024-08-09,125497,770.3649
2024-08-10,125497,770.3649
2024-08-11,125497,770.3649
2024-08-12,125497,778.8887
2024-08-13,125497,783.8899
2024-08-14,125497,784.0992
2024-08-15,125497,794.0002
2024-08-16,125497,799.0652
2024-08-17,125497,799.0652
2024-08-18,125497,799.0652
2024-08-19,125497,793.6968
2024-08-20,125497,786.8616
2024-08-21,125497,792.9674
2024-08-22,125497,796.1548
2024-08-23,125497,797.759
2024-08-24,125497,797.759
2024-08-25,125497,797.759
2024-08-26,125497,792.2342
2024-08-27,125497,796.9042
2024-08-28,125497,792.0206
2024-08-29,125497,791.7169
2024-08-30,125497,802.2984
2024-08-31,125497,802.2984
2024-09-01,125497,802.2984
2024-09-02,125497,798.0478
2024-09-03,125497,787.4595
2024-09-04,125497,780.5862
2024-09-05,125497,787.8675
2024-09-06,125497,790.0469
2024-09-07,125497,790.0469
2024-09-08,125497,790.0469
2024-09-09,125497,789.5567
2024-09-10,125497,786.4253
2024-09-11,125497,790.2063
2024-09-12,125497,784.7157
2024-09-13,125497,787.24
2024-09-14,125497,787.24
2024-09-15,125497,787.24
2024-09-16,125497,782.5829
2024-09-17,125497,776.8126
2024-09-18,125497,772.8562
2024-09-19,125497,770.6991
2024-09-20,125497,770.7648
2024-09-21,125497,770.7648
2024-09-22,125497,770.7648
2024-09-23,125497,772.7655
2024-09-24,125497,748.4192
2024-09-25,125497,743.4907
2024-09-26,125497,741.31
2024-09-27,125497,751.6029
2024-09-28,125497,751.6029
2024-09-29,125497,751.6029
2024-09-30,125497,744.8622
2024-10-01,125497,746.3173
2024-10-02,125497,756.6128
2024-10-03,125497,748.2882
2024-10-04,125497,751.2802
2024-10-05,125497,751.2802
2024-10-06,125497,751.2802
2024-10-07,125497,746.3683
2024-10-08,125497,743.4374
2024-10-09,125497,738.5713
2024-10-10,125497,734.1983
2024-10-11,125497,752.424
2024-10-12,125497,752.424
2024-10-13,125497,752.424
2024-10-14,125497,758.4397
2024-10-15,125497,766.2401
2024-10-16,125497,769.9692
2024-10-17,125497,759.5305
2024-10-18,125497,762.574
2024-10-19,125497,762.574
2024-10-20,125497,762.574
2024-10-21,125497,770.2212
2024-10-22,125497,764.8405
2024-10-23,125497,771.7777
2024-10-24,125497,776.9874
2024-10-25,125497,790.19
2024-10-26,125497,790.19
2024-10-27,125497,790.19
2024-10-28,125497,787.6902
2024-10-29,125497,780.5047
2024-10-30,125497,778.4209
2024-10-31,125497,788.7455
2024-11-01,125497,776.5295
2024-11-02,125497,776.5295
2024-11-03,125497,776.5295
2024-11-04,125497,762.8864
2024-11-05,125497,763.882
2024-11-06,125497,761.2988
2024-11-07,125497,761.7436
2024-11-08,125497,768.517
2024-11-09,125497,768.517
2024-11-10,125497,768.517
2024-11-11,125497,765.1756
2024-11-12,125497,753.0284
2024-11-13,125497,767.1247
2024-11-14,125497,760.8
2024-11-15,125497,754.1163
2024-11-16,125497,754.1163
2024-11-17,125497,754.1163
2024-11-18,125497,761.8856
2024-11-19,125497,759.6983
2024-11-20,125497,759.6655
2024-11-21,125497,763.3006
2024-11-22,125497,771.0275
2024-11-23,125497,771.0275
2024-11-24,125497,771.0275
2024-11-25,125497,769.1601
2024-11-26,125497,779.9421
2024-11-27,125497,765.7836
2024-11-28,125497,771.3299
2024-11-29,125497,766.0352
2024-11-30,125497,766.0352
2024-12-01,125497,766.0352
2024-12-02,125497,775.7624
2024-12-03,125497,777.1356
2024-12-04,125497,772.936
2024-12-05,125497,777.8688
2024-12-06,125497,784.4249
2024-12-07,125497,784.4249
2024-12-08,125497,784.4249
2024-12-09,125497,789.2852
2024-12-10,125497,782.5537
2024-12-11,125497,779.6225
2024-12-12,125497,779.9967
2024-12-13,125497,780.1153
2024-12-14,125497,780.1153
2024-12-15,125497,780.1153
2024-12-16,125497,785.6958
2024-12-17,125497,772.2558
2024-12-18,125497,774.9358
2024-12-19,125497,773.3554
2024-12-20,125497,768.0537
2024-12-21,125497,768.0537
2024-12-22,125497,768.0537
2024-12-23,125497,763.4346
2024-12-24,125497,762.3847
2024-12-25,125497,738.934
2024-12-26,125497,734.7568
2024-12-27,125497,729.4797
2024-12-28,125497,729.4797
2024-12-29,125497,729.4797
2024-12-30,125497,733.2936
2024-12-31,125497,728.4784
2025-01-01,125497,727.4728
2025-01-02,125497,737.8158
2025-01-03,125497,744.6984
2025-01-04,125497,744.6984
2025-01-05,125497,744.6984
2025-01-06,125497,751.0352
2025-01-07,125497,748.1174
2025-01-08,125497,752.0967
2025-01-09,125497,750.9342
2025-01-10,125497,750.0235
2025-01-11,125497,750.0235
2025-01-12,125497,750.0235
2025-01-13,125497,753.1267
2025-01-14,125497,749.5585
2025-01-15,125497,759.8851
2025-01-16,125497,759.2043
2025-01-17,125497,763.7498
2025-01-18,125497,763.7498
2025-01-19,125497,763.7498
2025-01-20,125497,774.0166
2025-01-21,125497,781.494
2025-01-22,125497,772.2419
2025-01-23,125497,775.6779
2025-01-24,125497,781.9227
2025-01-25,125497,781.9227
2025-01-26,125497,781.9227
2025-01-27,125497,788.5038
2025-01-28,125497,781.2028
2025-01-29,125497,777.09
2025-01-30,125497,784.3404
2025-01-31,125497,779.4908
2025-02-01,125497,779.4908
2025-02-02,125497,779.4908
2025-02-03,125497,777.8345
2025-02-04,125497,789.1272
2025-02-05,125497,789.2016
2025-02-06,125497,784.564
2025-02-07,125497,778.9168
2025-02-08,125497,778.9168
2025-02-09,125497,778.9168
2025-02-10,125497,781.6088
2025-02-11,125497,772.8717
2025-02-12,125497,771.5856
2025-02-13,125497,774.2558
2025-02-14,125497,783.5819
2025-02-15,125497,783.5819
2025-02-16,125497,783.5819
2025-02-17,125497,788.6153
2025-02-18,125497,784.069
2025-02-19,125497,792.6689
2025-02-20,125497,790.9858
2025-02-21,125497,782.8163
2025-02-22,125497,782.8163
2025-02-23,125497,782.8163
2025-02-24,125497,782.0328
2025-02-25,125497,792.4235
2025-02-26,125497,793.9886
2025-02-27,125497,794.486
2025-02-28,125497,806.4566
2025-03-01,125497,806.4566
2025-03-02,125497,806.4566
2025-03-03,125497,796.7514
2025-03-04,125497,788.1754
2025-03-05,125497,777.4241
2025-03-06,125497,780.3858
2025-03-07,125497,781.9358
2025-03-08,125497,781.9358
2025-03-09,125497,781.9358
2025-03-10,125497,793.0562
2025-03-11,125497,795.171
2025-03-12,125497,792.7507
2025-03-13,125497,793.1723
2025-03-14,125497,794.4058
2025-03-15,125497,794.4058
2025-03-16,125497,794.4058
2025-03-17,125497,783.1833
2025-03-18,125497,802.5431
2025-03-19,125497,806.647
2025-03-20,125497,808.5594
2025-03-21,125497,813.3775
2025-03-22,125497,813.3775
2025-03-23,125497,813.3775
2025-03-24,125497,818.9046
2025-03-25,125497,818.3122
2025-03-26,125497,814.1892
2025-03-27,125497,818.9273
2025-03-28,125497,822.1417
2025-03-29,125497,822.1417
2025-03-30,125497,822.1417
2025-03-31,125497,816.7117
2025-04-01,125497,827.4235
2025-04-02,125497,829.995
2025-04-03,125497,835.7855
2025-04-04,125497,846.5451
2025-04-05,125497,846.5451
2025-04-06,125497,846.5451
2025-04-07,125497,847.1454
2025-04-08,125497,849.9551
2025-04-09,125497,856.4904
2025-04-10,125497,851.4717
2025-04-11,125497,852.3173
2025-04-12,125497,852.3173
2025-04-13,125497,852.3173
2025-04-14,125497,853.7018
2025-04-15,125497,846.9708
2025-04-16,125497,864.9068
2025-04-17,125497,854.6794
2025-04-18,125497,845.3867
2025-04-19,125497,845.3867
2025-04-20,125497,845.3867
2025-04-21,125497,855.6833
2025-04-22,125497,861.5272
2025-04-23,125497,854.2077
2025-04-24,125497,859.2381
2025-04-25,125497,870.8826
2025-04-26,125497,870.8826
2025-04-27,125497,870.8826
2025-04-28,125497,871.0994
2025-04-29,125497,891.755
2025-04-30,125497,878.7518
2025-05-01,125497,884.6016
2025-05-02,125497,894.2103
2025-05-03,125497,894.2103
2025-05-04,125497,894.2103
2025-05-05,125497,901.7324
2025-05-06,125497,900.5732
2025-05-07,125497,898.7329
2025-05-08,125497,902.7257
2025-05-09,125497,909.7127
2025-05-10,125497,909.7127
2025-05-11,125497,909.7127
2025-05-12,125497,915.0311
2025-05-13,125497,923.9393
2025-05-14,125497,916.1468
2025-05-15,125497,914.7802
2025-05-16,125497,907.696
2025-05-17,125497,907.696
2025-05-18,125497,907.696
2025-05-19,125497,905.0771
2025-05-20,125497,913.6883
2025-05-21,125497,915.0307
2025-05-22,125497,936.7944
2025-05-23,125497,938.8779
2025-05-24,125497,938.8779
2025-05-25,125497,938.8779
2025-05-26,125497,939.857
2025-05-27,125497,941.223
2025-05-28,125497,936.4264
2025-05-29,125497,936.4319
2025-05-30,125497,946.2803
2025-05-31,125497,946.2803
2025-06-01,125497,946.2803
2025-06-02,125497,947.7207
2025-06-03,125497,941.5976
2025-06-04,125497,934.4288
2025-06-05,125497,931.2063
2025-06-06,125497,932.294
2025-06-07,125497,932.294
2025-06-08,125497,932.294
2025-06-09,125497,942.6457
2025-06-10,125497,932.048
2025-06-11,125497,929.9024
2025-06-12,125497,931.5671
2025-06-13,125497,917.0961
2025-06-14,125497,917.0961
2025-06-15,125497,917.0961
2025-06-16,125497,910.8485
2025-06-17,125497,905.8705
2025-06-18,125497,899.9979
2025-06-19,125497,901.9875
2025-06-20,125497,901.1759
2025-06-21,125497,901.1759
2025-06-22,125497,901.1759
2025-06-23,125497,897.2362
2025-06-24,125497,901.0938
2025-06-25,125497,915.3635
2025-06-26,125497,929.1722
2025-06-27,125497,914.0202
2025-06-28,125497,914.0202
2025-06-29,125497,914.0202
2025-06-30,125497,919.1578
2025-07-01,125497,918.1894
2025-07-02,125497,919.9211
2025-07-03,125497,917.1686
2025-07-04,125497,918.5939
2025-07-05,125497,918.5939
2025-07-06,125497,918.5939
2025-07-07,125497,920.296
2025-07-08,125497,916.0815
2025-07-09,125497,909.3372
2025-07-10,125497,906.2133
2025-07-11,125497,908.5561
2025-07-12,125497,908.5561
2025-07-13,125497,908.5561
2025-07-14,125497,913.8396
2025-07-15,125497,921.2181
2025-07-16,125497,917.6851
2025-07-17,125497,920.4599
2025-07-18,125497,928.7855
2025-07-19,125497,928.7855
2025-07-20,125497,928.7855
2025-07-21,125497,938.8665
2025-07-22,125497,938.8637
2025-07-23,125497,937.5197
2025-07-24,125497,939.5858
2025-07-25,125497,930.587
2025-07-26,125497,930.587
2025-07-27,125497,930.587
2025-07-28,125497,929.4788
2025-07-29,125497,936.0852
2025-07-30,125497,941.8856
2025-07-31,125497,940.1281
2025-08-01,125497,942.421
2025-08-02,125497,942.421
2025-08-03,125497,942.421
2025-08-04,125497,936.0747
2025-08-05,125497,942.3864
2025-08-06,125497,942.2257
2025-08-07,125497,940.4205
2025-08-08,125497,937.9089
2025-08-09,125497,937.9089
2025-08-10,125497,937.9089
2025-08-11,125497,937.8725
2025-08-12,125497,934.6574
2025-08-13,125497,940.5833
2025-08-14,125497,937.7937
2025-08-15,125497,951.5521
2025-08-16,125497,951.5521
2025-08-17,125497,951.5521
2025-08-18,125497,964.4252
2025-08-19,125497,957.3657
2025-08-20,125497,958.4488
2025-08-21,125497,953.4564
2025-08-22,125497,951.2043
2025-08-23,125497,951.2043
2025-08-24,125497,951.2043
2025-08-25,125497,968.6511
2025-08-26,125497,966.5256
2025-08-27,125497,970.1014
2025-08-28,125497,975.2467
2025-08-29,125497,967.1771
2025-08-30,125497,967.1771
2025-08-31,125497,967.1771
2025-09-01,125497,960.4061
2025-09-02,125497,950.7356
2025-09-03,125497,943.8227
2025-09-04,125497,920.8704
2025-09-05,125497,925.7812
2025-09-06,125497,925.7812
2025-09-07,125497,925.7812
2025-09-08,125497,943.1922
2025-09-09,125497,944.91
2025-09-10,125497,933.6627
2025-09-11,125497,928.864
2025-09-12,125497,925.5899
2025-09-13,125497,925.5899
2025-09-14,125497,925.5899
2025-09-15,125497,917.7939
2025-09-16,125497,925.2601
2025-09-17,125497,932.3764
2025-09-18,125497,923.3998
2025-09-19,125497,929.803
2025-09-20,125497,929.803
2025-09-21,125497,929.803
2025-09-22,125497,942.894
2025-09-23,125497,959.3431
2025-09-24,125497,984.4011
2025-09-25,125497,977.1053
2025-09-26,125497,1002.2649
2025-09-27,125497,1002.2649
2025-09-28,125497,1002.2649
2025-09-29,125497,999.6545
2025-09-30,125497,994.958
2025-10-01,125497,998.347
2025-10-02,125497,993.7478
2025-10-03,125497,997.7658
2025-10-04,125497,997.7658
2025-10-05,125497,997.7658
2025-10-06,125497,986.7261
2025-10-07,125497,985.1587
2025-10-08,125497,996.9059
2025-10-09,125497,996.9185
2025-10-10,125497,998.6792
2025-10-11,125497,998.6792
2025-10-12,125497,998.6792
2025-10-13,125497,1003.3914
2025-10-14,125497,1014.3274
2025-10-15,125497,1000.1439
2025-10-16,125497,1005.8317
2025-10-17,125497,1003.9738
2025-10-18,125497,1003.9738
2025-10-19,125497,1003.9738
2025-10-20,125497,1005.9691
2025-10-21,125497,1015.9409
2025-10-22,125497,1005.8161
2025-10-23,125497,997.3879
2025-10-24,125497,981.014
2025-10-25,125497,981.014
2025-10-26,125497,981.014
2025-10-27,125497,976.7781
2025-10-28,125497,988.8164
2025-10-29,125497,988.2751
2025-10-30,125497,977.1676
2025-10-31,125497,973.4931
2025-11-01,125497,973.4931
2025-11-02,125497,973.4931
2025-11-03,125497,961.2984
2025-11-04,125497,952.2976
2025-11-05,125497,956.0617
2025-11-06,125497,946.7033
2025-11-07,125497,956.5319
2025-11-08,125497,956.5319
2025-11-09,125497,956.5319
2025-11-10,125497,956.4254
2025-11-11,125497,957.6416
2025-11-12,125497,955.7864
2025-11-13,125497,962.8197
2025-11-14,125497,969.993
2025-11-15,125497,969.993
2025-11-16,125497,969.993
2025-11-17,125497,973.3655
2025-11-18,125497,978.7307
2025-11-19,125497,977.4058
2025-11-20,125497,982.5975
2025-11-21,125497,980.1794
2025-11-22,125497,980.1794
2025-11-23,125497,980.1794
2025-11-24,125497,980.7045
2025-11-25,125497,978.8368
2025-11-26,125497,975.4008
2025-11-27,125497,969.9912
2025-11-28,125497,974.5029
2025-11-29,125497,974.5029
2025-11-30,125497,974.5029
2025-12-01,125497,986.3407
2025-12-02,125497,997.0948
2025-12-03,125497,986.615
2025-12-04,125497,998.4114
2025-12-05,125497,996.1276
2025-12-06,125497,996.1276
2025-12-07,125497,996.1276
2025-12-08,125497,1001.9358
2025-12-09,125497,994.4731
2025-12-10,125497,996.2329
2025-12-11,125497,999.5086
2025-12-12,125497,987.0164
2025-12-13,125497,987.0164
2025-12-14,125497,987.0164
2025-12-15,125497,992.8374
2025-12-16,125497,1005.2111
2025-12-17,125497,1004.1819
2025-12-18,125497,1016.8245
2025-12-19,125497,1015.6487
2025-12-20,125497,1015.6487
2025-12-21,125497,1015.6487
2025-12-22,125497,1023.8152
2025-12-23,125497,1004.496
2025-12-24,125497,1026.6832
2025-12-25,125497,1040.8503
2025-12-26,125497,1038.7766
2025-12-27,125497,1038.7766
2025-12-28,125497,1038.7766
2025-12-29,125497,1021.393
2025-12-30,125497,1024.5192
2025-12-31,125497,1012.0774
2026-01-01,125497,1016.5802
2026-01-02,125497,1020.8032
2026-01-03,125497,1020.8032
2026-01-04,125497,1020.8032
